"ACTIVITY" "SUBJECT_ID" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"WALKING" 2 0.276426586440678 -0.0185949199145763 -0.105500357966102 -0.423642838474576 -0.0780912533118644 -0.425257524915254 0.91301733338983 -0.34660709 0.0847270871186441 -0.972693201355932 -0.972116879661017 -0.972072847627119 0.0618080696279661 0.0182492679288136 0.00789533706610169 -0.277530462620339 -0.0166022362847458 -0.586090418983051 -0.0530258157347458 -0.0482382316949153 0.0828336633220339 -0.561550255762712 -0.53845366779661 -0.481085535084746 -0.0818833429152542 -0.0538299449067797 -0.0514939156830508 -0.389549831525424 -0.634140436101695 -0.435492677288136 -0.290407593728814 -0.422544169322034 -0.290407593728814 -0.422544169322034 -0.281424153881356 -0.164150985127119 -0.446549092881356 -0.553019916271186 -0.547911950338983 -0.557798151355932 -0.346048161016949 -0.0219048103322034 -0.453806369830508 -0.457651383728814 -0.16921968620339 -0.455222146440678 -0.304615322881356 -0.0787640836610169 -0.554956709661017 -0.31431306340678 -0.0153329520084746 -0.615898188474576 -0.429713536101695 -0.55477211220339 -0.396659907457627 -0.604053019152542 -0.533046952542373 -0.559856635084746 -0.324289427932203 -0.577105211694915 -0.169064352813559 -0.164091969449153 -0.530704814745763 -0.651792839661017 -0.583249293389831 -0.558104554745763
"WALKING" 3 0.260805333916667 -0.00733665520833333 -0.100034945433333 -0.972286534 -0.885022703833333 -0.9053274015 0.6715840945 0.205996215453 0.2104310521 -0.963593372166667 -0.929706275666667 -0.925239472166667 0.07486456095 0.0121503374783333 -0.00510973502583333 -0.9740099835 -0.9555680405 -0.9746787985 -0.0355208049741667 -0.0744968870166667 0.101120601979333 -0.954124506 -0.9506428325 -0.926933062833333 -0.104111806433333 -0.0373173096916667 -0.0595508578628333 -0.96868798 -0.9797693675 -0.973051001333333 -0.9171987135 -0.899986675666667 -0.9171987135 -0.899986675666667 -0.970087738 -0.9665181755 -0.916933623333333 -0.923558531966667 -0.977855897666667 -0.975253074333333 -0.9708023295 -0.9110645645 -0.935665028166667 -0.9731162965 -0.8802334785 -0.898007074 -0.974248694833333 -0.956046418666667 -0.970713903333333 -0.976147072333333 -0.9583625745 -0.977334032166667 -0.949392589666667 -0.959313067666667 -0.933997997333333 -0.956122861833333 -0.946656009 -0.931565826 -0.923187421166667 -0.904454046833333 -0.966055887333333 -0.966200001166667 -0.944715868333333 -0.923755903966667 -0.976719281666667 -0.974789405333333
"WALKING" 4 0.278582015166667 -0.0148399475341667 -0.11140306485 -0.440829971333333 -0.0788267367683333 -0.586252806833333 0.963999696833333 -0.0858540265666667 0.127764112666667 -0.983826494833333 -0.967963221 -0.962968112 0.0783529082183333 0.00295602428666667 -0.000767679338333334 -0.297042612533333 -0.221165131581667 -0.7513913825 -0.0317982557795 -0.0726905278583333 0.0805677161216667 -0.500916659 -0.665394092833333 -0.662608226 -0.115321556475 -0.0393474489133333 -0.0551166852766667 -0.492341066833333 -0.807419937 -0.640454132833333 -0.312050574166667 -0.527679103166667 -0.312050574166667 -0.527679103166667 -0.366700879833333 -0.316918956 -0.49779220106 -0.553116111166667 -0.6813040365 -0.7301463685 -0.426719449666667 -0.14939963344 -0.631005470833333 -0.447234929666667 -0.101799450565167 -0.594198325666667 -0.358883413666667 -0.279553391533333 -0.728991595666667 -0.29732607245 -0.2099000063 -0.772359087333333 -0.373384540666667 -0.688460056666667 -0.601381129166667 -0.542646759 -0.654657770166667 -0.716458475166667 -0.450804558333333 -0.651172628166667 -0.318587811 -0.320458701 -0.609285588016667 -0.593937200833333 -0.724327420666667 -0.757768081166667
"WALKING" 5 0.285703145964912 -0.0106448448596491 -0.108532779859649 -0.726465583035088 -0.577690816635088 -0.712419988596491 0.952379245263158 -0.101807537568421 0.100867342163158 -0.972951159473684 -0.925667359298246 -0.910007881754386 0.0624281135263158 -0.00495577847894737 -0.0254868605673684 -0.769526544175439 -0.709983246526316 -0.876721072105263 -0.0177027223433333 -0.0736080944298246 0.0668520065526316 -0.776390423157895 -0.792291119649123 -0.733740841877193 -0.108625966017544 -0.032481865581579 -0.0588587835578947 -0.768518955561403 -0.869630622982456 -0.76269566054386 -0.649951792137719 -0.679471843491228 -0.649951792137719 -0.679471843491228 -0.766595780263158 -0.775951480175439 -0.711889283410526 -0.723359887368421 -0.823230513508772 -0.844719172807018 -0.751529682929825 -0.622567990526316 -0.788224267894737 -0.717771150175439 -0.582793035912281 -0.698204421929825 -0.785775573859649 -0.731091567017544 -0.864925119298246 -0.773341089561403 -0.706595749052632 -0.887256631052632 -0.731578089768421 -0.822010795614035 -0.702444464403509 -0.792803946491228 -0.778170468947368 -0.770624659649123 -0.707622160087719 -0.715722202 -0.761587902333333 -0.796499011052632 -0.764362714385965 -0.747233154210526 -0.851436355438597 -0.847111149473684
"WALKING" 6 0.274674917466667 -0.0239198683985333 -0.119150695293333 -0.3084390908456 -0.141498755773333 -0.530933661533333 0.927454540533333 -0.288523626933333 0.0256948644346667 -0.9700328192 -0.9372880628 -0.9281816096 0.0664483877733333 -0.0032726613584 0.008989589556 -0.403638854936 -0.290722173950533 -0.666311575653333 -0.047949367504 -0.0544868395569333 0.0696750873530667 -0.502181314546667 -0.500696977357333 -0.411064838525333 -0.0720901526017333 -0.0513287826 -0.0475274718709333 -0.395559354628 -0.60543499808 -0.3706528418872 -0.259377960551867 -0.316668295601333 -0.259377960551867 -0.316668295601333 -0.417513737253333 -0.389086976786667 -0.365927033740533 -0.415420217373333 -0.50727612824 -0.565629680306667 -0.356853490093333 -0.191532230948 -0.574870657133333 -0.2912127643588 -0.171403556496 -0.546077659066667 -0.44427240628 -0.350251683678667 -0.65249821584 -0.414737634933333 -0.273674498756 -0.679168262613333 -0.34865357828 -0.50891193768 -0.301212677854667 -0.552799749706667 -0.500143916973333 -0.506877156666667 -0.314720249641867 -0.425135328426667 -0.386534176177333 -0.397099670272533 -0.43563417296 -0.504608838690667 -0.580327521313333 -0.577820572415067
"WALKING" 7 0.25424869602439 -0.0268587198390244 -0.137038269731707 -0.298034331634146 -0.327971307317073 -0.141966067478049 0.809438735121951 -0.236554099268293 -0.422408636829268 -0.936283137317073 -0.942890275121951 -0.89162388097561 0.0818851598878049 -0.00607993775609756 -0.0225716994390244 -0.41943814 -0.517472882926829 -0.603944004634146 -0.124084708573171 -0.0116632962 0.123485803439024 -0.354406242682927 -0.575396226585366 -0.34364691102439 -0.0964587045585366 -0.0431139399341463 -0.0675418021682927 -0.616247799512195 -0.668372457804878 -0.682888976585366 -0.201946109634146 -0.330799965121951 -0.201946109634146 -0.330799965121951 -0.458505445853659 -0.473816101463415 -0.240576483121951 -0.420375329268293 -0.660297640487805 -0.674258054390244 -0.335112551463415 -0.380739501219512 -0.310467614634146 -0.284523808463415 -0.344021706585366 -0.122652145770732 -0.458886517804878 -0.534748645609756 -0.57683482 -0.431071604390244 -0.531824509512195 -0.629015192682927 -0.379808728780488 -0.567356569512195 -0.400896477317073 -0.358295868658537 -0.584159558292683 -0.389248313731707 -0.375022012926829 -0.411896040487805 -0.457071733902439 -0.499982684146341 -0.534310539268293 -0.448091692829268 -0.671017205853659 -0.702116572926829
"WALKING" 8 0.271878849230769 -0.0124269373871795 -0.0966733965641026 -0.987469921538462 -0.937874099230769 -0.939181777179487 0.903292330512821 0.00861828115384615 0.0708922398717949 -0.980822132820513 -0.958010921794872 -0.930830898717949 0.0784997813846154 -0.00547744334661539 -0.0160709377328205 -0.988256605897436 -0.976561245897436 -0.98202656 -0.0457314134871795 -0.068069400125641 0.0788702843333333 -0.971907916153846 -0.97032184974359 -0.970505501025641 -0.0937097461025641 -0.045908344025641 -0.050043653051282 -0.983635351025641 -0.986924043846154 -0.988339783333333 -0.958186932820513 -0.942459448717949 -0.958186932820513 -0.942459448717949 -0.984467156153846 -0.978903111025641 -0.94334850948718 -0.948855184102564 -0.988533998205128 -0.983876401538462 -0.987370313333333 -0.948718304358974 -0.95686826974359 -0.987645303589744 -0.935932468717949 -0.934608378461538 -0.987688866666667 -0.97613599948718 -0.979140628974359 -0.99007483025641 -0.978938516923077 -0.983538593846154 -0.969214012051282 -0.974138058461538 -0.972737503589744 -0.972952661794872 -0.968620599230769 -0.972450262307692 -0.955702625128205 -0.944374971538462 -0.979055803076923 -0.977632766410256 -0.962571857435897 -0.949239188205128 -0.98524093948718 -0.983004806410256
"WALKING" 9 0.278502842115385 -0.0180891971284423 -0.110820512307692 -0.238353562692308 -0.201696960826923 -0.0579636469030769 0.951867079615385 -0.0314341738730769 -0.115856121080385 -0.980971973653846 -0.971242423076923 -0.955523995576923 0.0704357270480769 0.0212255910017308 0.00414762740192308 -0.206733787961538 -0.276929933846154 -0.409764526153846 -0.0808360598653846 -0.0625598710615385 0.111629779896154 -0.476163506730769 -0.467054167884615 -0.265683521346154 -0.0809204094461538 -0.0356283427038462 -0.0633406620592308 -0.526985309038462 -0.549200228076923 -0.457881494038462 -0.0980840496143461 -0.37942877 -0.0980840496143461 -0.37942877 -0.203733615519231 -0.317113487115385 -0.294542266826923 -0.489725811538462 -0.510253995769231 -0.599866472692308 -0.294711163653846 -0.257677616153846 -0.250806259788462 -0.218019977423077 -0.223972558596154 -0.0337965256573077 -0.314265401346154 -0.367706595 -0.399541245192308 -0.170228340134423 -0.228380473480769 -0.419104362884615 -0.383676120961538 -0.436905860576923 -0.240222512134615 -0.507404512692308 -0.490990336346154 -0.342367223269231 -0.318801022711538 -0.513891953269231 -0.316870715576923 -0.322337536730769 -0.513797480384615 -0.562714528653846 -0.602581618269231 -0.624351923653846
"WALKING" 10 0.278574076603774 -0.017022351190566 -0.109057512132075 -0.178709734396226 -0.0227431651698113 -0.395645072075472 0.963092149811321 -0.0838277013962264 0.0549276242264151 -0.974435158113208 -0.971114719811321 -0.957862728301887 0.0857943809283019 0.00408248792641509 -0.0162953195396226 -0.0521991013207547 0.0750804952113207 -0.511662905849057 0.0106894976215094 -0.0819540783760943 0.0986695731160377 -0.414205475283019 -0.250853318679245 -0.174524868603774 -0.122709563462264 -0.0519204981037736 -0.0611262928849057 -0.366063723207547 -0.509683327924528 -0.329079492641509 -0.127400912069811 -0.185602396067925 -0.127400912069811 -0.185602396067925 -0.132624992298283 0.037608338009434 -0.156458730358491 -0.402025135660377 -0.440363636603774 -0.501027916603774 -0.114190001283019 0.0533911909886792 -0.41218272245283 -0.206366497226415 -0.129775706316981 -0.435304215660377 -0.107941107467925 0.0309052018326415 -0.464020508867925 -0.0791518267107547 0.0484867672264151 -0.558512650188679 -0.277913780754717 -0.345209034528302 -0.108530029881132 -0.458292932830189 -0.204392821584906 -0.273292866226415 -0.0930237422792453 -0.370471943962264 0.0205189516981132 0.0502087634986792 -0.412616909622642 -0.499759796981132 -0.515065335849057 -0.517675799056604
"WALKING" 11 0.277992583214286 -0.0170041560701786 -0.10750623575 -0.793302706607143 -0.663001585675 -0.845540430714286 0.240365217142857 0.552619808607143 0.129267478017857 -0.983334914821429 -0.984461339642857 -0.976801147321429 0.0875789193589286 0.00269024806071429 -0.00514809223035714 -0.793506364107143 -0.699237370964286 -0.902494542142857 -0.0372308470639286 -0.0554998861107143 0.117936250767857 -0.855472897321429 -0.825030743392857 -0.798306920892857 -0.0912665238767857 -0.045898507725 -0.0539466780642857 -0.841568137142857 -0.907472624642857 -0.847019234821429 -0.748438537321429 -0.818849145178571 -0.748438537321429 -0.818849145178571 -0.784659782321429 -0.781898585714286 -0.776771705892857 -0.831356555 -0.873120792678571 -0.912495216964286 -0.783128543392857 -0.670009283544643 -0.867985896428571 -0.79751373 -0.680135902083929 -0.845361715714286 -0.805781095714286 -0.724992630285714 -0.89436605375 -0.799073383214286 -0.691166724025 -0.909224359642857 -0.831914145 -0.859963180892857 -0.782539480178571 -0.863386791428571 -0.807841566964286 -0.822362795892857 -0.81014934125 -0.851703754642857 -0.780821637142857 -0.783780526428571 -0.857272038928571 -0.843654745892857 -0.914904521785714 -0.915343786071429
"WALKING" 12 0.2771286656 -0.015560927606 -0.10316110632 -0.128898533096 -0.122783290008 -0.4106060626 0.9668735148 -0.1559834498 -0.03608428788 -0.97911312 -0.9646191738 -0.9502762272 0.045764401482 0.0197766948336 0.005025870328 -0.01350661106 -0.089404968585 -0.512276838 -0.1045136708758 -0.03442910782 0.0999739123004 -0.5462634706 -0.4494013978 -0.35017028664 -0.06223893174 -0.049852604592 -0.0467338151926 -0.3908072382 -0.581290691 -0.4806421996 -0.102204550448 -0.23697286882 -0.102204550448 -0.23697286882 -0.144064922688 -0.02028505044 -0.35593036512 -0.4132083408 -0.5174937754 -0.5488904506 -0.05435763951 -0.071302455092 -0.4223253002 -0.160707260634 -0.20851528006 -0.4521466944 -0.08161979534 -0.1413740705982 -0.4913861728 -0.03105929456 -0.094056408433 -0.5314863218 -0.4019759318 -0.4678863378 -0.31728248436 -0.5931428818 -0.4437983296 -0.4222565212 -0.153116002784 -0.4088962994 -0.029912425338 -0.013953908696 -0.442503784 -0.4948022154 -0.5611764414 -0.5649340126
"WALKING" 13 0.275883130350877 -0.0185660651947368 -0.111431456192982 -0.346980394210526 0.141866689392982 -0.220503537026316 0.910855709298246 -0.283658580877193 -0.131299718666667 -0.97254492245614 -0.960899845614035 -0.948637587719298 0.0809590227198246 0.00308364501403509 0.00597249011754386 -0.220910068015789 0.0565488771722807 -0.374633172105263 -0.0174207634701754 -0.0798472502663158 0.0784205641252632 -0.376059914210526 -0.290023550315789 -0.363369948070175 -0.0966598593263158 -0.0319849271912281 -0.0636693233473684 -0.216812065298246 -0.35776089977193 -0.341765824491228 -0.135643867842105 -0.292546377017544 -0.135643867842105 -0.292546377017544 -0.133205034736842 -0.131788528797719 -0.218669558421053 -0.253240071964912 -0.303508210175439 -0.322118379807018 -0.335030121052632 0.0955150666694737 -0.246851507561404 -0.353299848947368 0.0921968931052632 -0.269896395250877 -0.290460801694737 -0.0439195137368421 -0.342263716894737 -0.219716159766667 0.0946741596910526 -0.406173351578947 -0.192856474047368 -0.256213554508772 -0.276607954736842 -0.435714710526316 -0.318618506122807 -0.455333900526316 -0.23460086645614 -0.438388953157895 -0.15211150075614 -0.113591923723684 -0.267472373877193 -0.379951835438597 -0.338527133789474 -0.349285611070175
"WALKING" 14 0.274605080666667 -0.0240073291482353 -0.095773764945098 -0.120718243509804 0.266687896862745 0.36115399417 0.810146714509804 -0.263774792352941 -0.404485818823529 -0.929086130392157 -0.924493143921569 -0.898155630784314 0.0642348644529412 0.023648138254902 0.012006252595098 -0.13906866293451 0.0283652772960784 -0.230148791725098 -0.0272117894576471 -0.077883058354902 0.0450739882490196 -0.415267798372549 0.0705840516882353 0.22692608454902 -0.110051580768627 -0.0723609030215686 -0.0441306117392157 -0.533070586666667 -0.353044469 -0.0825557338392157 0.092740470627451 0.190440180745098 0.092740470627451 0.190440180745098 -0.0903508430921569 -0.00676233486058823 0.0966083333119608 -0.0734401316862745 -0.338418158568627 -0.374840210235294 -0.116514751141176 0.214931735372549 0.166334664319608 -0.123809638839216 0.210588420156863 0.354999917043137 -0.172415612147059 -0.00162126419607843 -0.137199160509804 -0.181931181686275 -0.0109627336862745 -0.324151965080392 -0.345108884019608 -0.0300430018431373 0.293857099588235 -0.441292157117647 0.116660213553725 0.0890492966568627 0.218118274945098 -0.0123603382941176 -0.0125826185588235 -0.00804239258823529 -0.118845659460784 -0.206026061904314 -0.354293703712941 -0.449727233529412
"WALKING" 15 0.28180772575 -0.0246847581925 -0.120948442175 0.0797248862525 0.043676590405 -0.367504200225 0.924125616 -0.27515675075 0.09365421925 -0.95554141675 -0.93137356775 -0.917786012 0.071166739635 0.013541791 -0.0072705349875 -0.132721473275 -0.247066093725 -0.68768669125 0.03345361893 -0.117384702175 0.08783286242075 -0.39049660805 -0.395700473195 -0.39951459325 -0.120750814925 -0.0217926196825 -0.058014370875 -0.517574173 -0.74549534725 -0.5871068775 0.078030239356 -0.02343457625 0.078030239356 -0.02343457625 -0.27125965665 -0.2211689420075 -0.2046608755 -0.30843193865 -0.641901083 -0.7240211245 -0.020692930025 -0.05328469915 -0.486101068 0.115620933235 0.0255290969475 -0.35830364815 -0.2022289140475 -0.2836123191 -0.64957023275 -0.13788733565 -0.2583672796 -0.7254024875 -0.3252756916475 -0.52896752575 -0.388637088575 -0.41597610365 -0.334057193525 -0.459671606 -0.05964343655 -0.15644992945 -0.1956854382575 -0.264354997375 -0.4579729655 -0.33428301295 -0.7086948825 -0.766821603
"WALKING" 16 0.271963605207792 -0.0188639318636364 -0.114758989857143 -0.468536584155844 -0.463470427805195 -0.382121036642857 0.900893085064935 -0.0988872067792208 -0.237751881051948 -0.974940887922078 -0.967829495454545 -0.941277647792208 0.0780826563779221 0.015595957491039 0.00562039425649351 -0.552099049558442 -0.603675908181818 -0.653810869350649 -0.0215079658493506 -0.0720259558 0.0762817171818182 -0.652269563506493 -0.727779524805195 -0.590518738545455 -0.114258644691558 -0.0443442143336364 -0.0532105166346753 -0.771843293376623 -0.801830170779221 -0.763191888701299 -0.394340104415584 -0.490991878805195 -0.394340104415584 -0.490991878805195 -0.567572965428571 -0.559576211415584 -0.562142228831169 -0.667525968831169 -0.782549325844156 -0.817209590779221 -0.532912036311688 -0.506549055423377 -0.484542892616883 -0.446553946883117 -0.476633720337662 -0.379107693879221 -0.579058410974026 -0.621516040779221 -0.633660480922078 -0.56417216765974 -0.611368622207792 -0.672540834545455 -0.644581723446753 -0.732443893636364 -0.637564563246753 -0.659387110649351 -0.727679516103896 -0.615252606415584 -0.493935464653247 -0.569932651338961 -0.548581246174675 -0.577474418077922 -0.721064368571429 -0.691841621688312 -0.810216093766234 -0.840013427792208
"WALKING" 17 0.271941164933333 -0.0149177607063333 -0.108526526283333 -0.837037806166667 -0.729284014547167 -0.7878881205 0.107694577666667 0.481862946566667 0.450766833 -0.9676182545 -0.963115500666667 -0.960537439666667 0.0816903504833333 0.004537777585 -0.00134329058916667 -0.853629767 -0.752989038666667 -0.8797349625 -0.0183332103416667 -0.0933497373166667 0.0981092001 -0.883726343166667 -0.848608043666667 -0.848950423166667 -0.104833919883333 -0.0374140950466667 -0.054527069725 -0.877758724166667 -0.861134976166667 -0.888774775666667 -0.7764638445 -0.8438109355 -0.7764638445 -0.8438109355 -0.8255019335 -0.818660245333333 -0.826010223333333 -0.876393216666667 -0.872021442333333 -0.8678717505 -0.8591831575 -0.750131123053667 -0.837179220666667 -0.829183642 -0.73544900135 -0.778684621333333 -0.872353285166667 -0.787671328633333 -0.879255666833333 -0.847980019166667 -0.733457944216667 -0.879226424333333 -0.874421785166667 -0.855094895833333 -0.863039631666667 -0.887412107666667 -0.8461084195 -0.858409913166667 -0.843711713666667 -0.868199531666667 -0.831193233333333 -0.804179926333333 -0.8722983305 -0.9037841715 -0.8823341185 -0.8595608115
"WALKING" 18 0.273887758571429 -0.0178023631866071 -0.104218315464286 -0.37600552125 -0.227005874892857 -0.428348061071429 0.92386524875 -0.254317085892857 -0.0609313415892857 -0.983010882678571 -0.975311658928571 -0.97248384875 0.0767524278392857 0.0282745481892857 0.010685091 -0.368056913928571 -0.320158763392857 -0.633325860714286 -0.0399399716026786 -0.0613727362975 0.0944718394625 -0.7044397775 -0.496431539642857 -0.511417204821429 -0.0966435295642857 -0.0433771125875 -0.0502631568175 -0.578133968392857 -0.694925789464286 -0.663259579285714 -0.287908078035714 -0.460346465357143 -0.287908078035714 -0.460346465357143 -0.379269262142857 -0.42541866125 -0.500471147857143 -0.60851009125 -0.636485896964286 -0.726591779107143 -0.37147515625 -0.24360627125 -0.48977105125 -0.378068199285714 -0.267273644642857 -0.439861578035714 -0.414797154464286 -0.361908549464286 -0.601147246785714 -0.375992795357143 -0.320264113035714 -0.664327149285714 -0.609673434464286 -0.570898150714286 -0.538152344821429 -0.734901390178571 -0.460890661785714 -0.54840977125 -0.424386734107143 -0.565563056964286 -0.41403775125 -0.444453486071429 -0.620331394285714 -0.668908146607143 -0.710596311071429 -0.769408385535714
"WALKING" 19 0.255995489050633 -0.0203878880008987 -0.126587795670886 -0.420554249297468 -0.369039890848101 -0.513125724703797 0.77804646556962 -0.109100614050633 0.0888409688481013 -0.94545677886076 -0.950767320253165 -0.923489565822785 0.0817027614618987 0.0198356189797468 0.0222348458095443 -0.436336564886076 -0.443821562111392 -0.587936671772152 -0.0340970221848101 -0.0836145979088608 0.0997674033481013 -0.563225386936709 -0.486649309949367 -0.539594200518987 -0.0762078770253165 -0.0487195541518987 -0.0578576025063291 -0.531927813126582 -0.573015734278481 -0.575599846368354 -0.370226525042911 -0.469101881025316 -0.370226525042911 -0.469101881025316 -0.431531996774684 -0.481956257898734 -0.406607115822785 -0.507248101127848 -0.547731662113924 -0.614099335593671 -0.439657812608987 -0.38738805121519 -0.505398798329114 -0.414443255258228 -0.400227107285443 -0.558938837544304 -0.459268545527848 -0.476684873322785 -0.552466256835443 -0.464099443911392 -0.445607536811392 -0.622352509479747 -0.452652726797468 -0.464602332329114 -0.469709865908861 -0.599917281477215 -0.507513591129114 -0.609299630341772 -0.399834303720253 -0.596203298848101 -0.434153034450633 -0.555770936144304 -0.50698305078481 -0.59882081593038 -0.597751715734177 -0.665622031379747
"WALKING" 20 0.272589336470588 -0.021199992245098 -0.113539477098039 -0.208342792019608 0.489771808627451 -0.228734217372549 0.899965205686274 -0.344443913137255 -0.035130214 -0.970327266470588 -0.962003383529412 -0.953850439607843 0.0841234323137255 -0.0210619558882353 0.00634457223529412 -0.090645041854902 0.244310894098039 -0.387664584313725 -0.0234104225980392 -0.074105054612549 0.0851359929294118 -0.23294061427451 0.0858321519372549 -0.165748467372549 -0.0679992365372549 -0.0514175758627451 -0.0549273707529412 -0.253227445431373 -0.127554090666667 -0.22704432732549 0.039402280578902 -0.156930391921569 0.039402280578902 -0.156930391921569 -0.0429359302764706 0.0210765716843137 0.0686275147882353 -0.0367853189588235 -0.194893253196078 -0.149864146847059 -0.147404272166667 0.403465950921569 -0.272213861705882 -0.234985644352941 0.438436341294118 -0.26649772672549 -0.138717234372549 0.157933952294118 -0.34599447627451 -0.122237205541176 0.255614062961569 -0.427690451960784 -0.0936248686019608 0.0310145965868627 -0.108892495684314 -0.279931528352941 0.107704805445098 -0.264957205764706 -0.00353341793921569 -0.389934004313725 0.0545269493972549 -0.0310650270227451 -0.0520065599062745 -0.196210236058824 -0.180365335498431 -0.171975765239216
"WALKING" 21 0.278146124716981 -0.0162510986811321 -0.109467520037736 -0.935451025471698 -0.896902266339623 -0.903001095849057 0.454112740943396 0.233424705490566 0.324592455867925 -0.987508620943396 -0.983340333018868 -0.968332588301887 0.0740579969811321 0.0101227069950943 -0.00665778227698113 -0.926504180377358 -0.906509490264151 -0.948235452264151 -0.0198761279 -0.0621716190981132 0.0754370846849057 -0.947235453584906 -0.93045176509434 -0.933581396792453 -0.101776934735849 -0.0414672192641509 -0.053137839245283 -0.931309045471698 -0.95261064245283 -0.953967604339623 -0.90956174245283 -0.923719533584906 -0.90956174245283 -0.923719533584906 -0.925646034716981 -0.921485377735849 -0.920070758301887 -0.930651516226415 -0.948151797358491 -0.950833186792453 -0.934073909245283 -0.898724462945283 -0.920862655471698 -0.936465473018868 -0.901675063283019 -0.900898523396226 -0.931695403396226 -0.914416335471698 -0.942235295471698 -0.927686186981132 -0.904314339377359 -0.952935688301887 -0.931131829811321 -0.936381285849057 -0.934611106603774 -0.952370753396226 -0.92822252490566 -0.939342629056604 -0.925420954528302 -0.934503490754717 -0.924609129056604 -0.917344188226415 -0.935620716226415 -0.939829774150943 -0.952930432264151 -0.951313059056604
"WALKING" 22 0.271732896188679 -0.00726809937415094 -0.0929099918603774 -0.980986663773585 -0.923495519534528 -0.935774308679245 0.834363941320755 0.0966096830754717 0.255373649730189 -0.972494996981132 -0.947698796924528 -0.934875780773585 0.0811815829622641 -0.000531681006226415 -0.0168713118226415 -0.984791857358491 -0.962389926037736 -0.983375450377359 -0.0337992858283019 -0.0762911596169811 0.0766934528867925 -0.959430699622641 -0.964329628113208 -0.951249486415094 -0.0971250696981132 -0.0435028287660377 -0.0467657871698113 -0.979090504150943 -0.985186143962264 -0.979725880377359 -0.948026044150943 -0.928269717362264 -0.948026044150943 -0.928269717362264 -0.980926612830189 -0.971740853018868 -0.933713106981132 -0.924794480566038 -0.985493661698113 -0.978305476415094 -0.981106609622642 -0.935349925471698 -0.955127898490566 -0.981055156981132 -0.922670267283019 -0.930534559433962 -0.984506737169811 -0.960688168113208 -0.980538023396226 -0.986582267924528 -0.967649319245283 -0.984881576603774 -0.962809976415094 -0.971042188679245 -0.952486516603774 -0.959628837358491 -0.961415915471698 -0.955500669811321 -0.94649801754717 -0.930499026773585 -0.97208840754717 -0.97012721245283 -0.952990496037736 -0.922264660188679 -0.980229784716981 -0.977137246792453
